Car [id=1, brand=Maruti, model=Alto, varient=K10 VXI, year=2018, drivenKilometers=5198, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Delhi, price=343799 ]
Car [id=7526, brand=Chevrolet, model=Tavera, varient=Neo 3 LT 9 Seats BSIV, year=2017, drivenKilometers=17203, fuel=Diesel, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=975000 ]
Car [id=7527, brand=Honda, model=Mobilio, varient=RS i-DTEC, year=2015, drivenKilometers=60698, fuel=Diesel, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=675000 ]
Car [id=7528, brand=Maruti, model=Ertiga, varient=SHVS ZDI, year=2016, drivenKilometers=16000, fuel=Diesel, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=875000 ]
Car [id=7529, brand=Toyota, model=Innova Crysta, varient=2.4 ZX MT BSIV, year=2016, drivenKilometers=34758, fuel=Diesel, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=1825000 ]
Car [id=7530, brand=Mahindra, model=Marazzo, varient=M8, year=2019, drivenKilometers=20566, fuel=Diesel, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=1300000 ]
Car [id=7531, brand=Nissan, model=Evalia, varient=SV, year=2013, drivenKilometers=95000, fuel=Diesel, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=460000 ]
Car [id=7532, brand=Maruti, model=Ertiga, varient=SHVS VDI Limited Edition, year=2017, drivenKilometers=27000, fuel=Diesel, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=875000 ]
Car [id=7533, brand=Toyota, model=Innova Crysta, varient=2.8 ZX AT BSIV, year=2017, drivenKilometers=36402, fuel=Diesel, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=2035000 ]
Car [id=7534, brand=Toyota, model=Innova Crysta, varient=2.4 VX MT BSIV, year=2017, drivenKilometers=166695, fuel=Diesel, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=1575000 ]
Car [id=7535, brand=Chevrolet, model=Tavera, varient=LT 9 Str BS IV, year=2017, drivenKilometers=16000, fuel=Diesel, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=965000 ]
Car [id=7536, brand=Maruti, model=Ertiga, varient=ZXI Petrol, year=2020, drivenKilometers=10000, fuel=Petrol, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=1050000 ]
Car [id=7537, brand=Renault, model=Lodgy, varient=85PS RxL, year=2016, drivenKilometers=58717, fuel=Diesel, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=685000 ]
Car [id=7538, brand=Maruti, model=Ertiga, varient=SHVS VDI, year=2017, drivenKilometers=40000, fuel=Diesel, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=950000 ]
Car [id=7539, brand=Toyota, model=Innova Crysta, varient=2.8 GX AT BSIV, year=2017, drivenKilometers=39022, fuel=Diesel, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=1825000 ]
Car [id=7540, brand=Maruti, model=Ertiga, varient=SHVS ZDI, year=2016, drivenKilometers=42231, fuel=Diesel, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=935000 ]
Car [id=7541, brand=Toyota, model=Innova Crysta, varient=2.8 ZX AT BSIV, year=2018, drivenKilometers=85874, fuel=Diesel, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=2000000 ]
Car [id=7542, brand=Maruti, model=Ertiga, varient=VDI, year=2015, drivenKilometers=56799, fuel=Diesel, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=795000 ]
Car [id=7543, brand=Toyota, model=Innova Crysta, varient=2.8 ZX AT BSIV, year=2017, drivenKilometers=58087, fuel=Diesel, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=2050000 ]
Car [id=7544, brand=Toyota, model=Innova Crysta, varient=2.4 GX MT BSIV, year=2016, drivenKilometers=53620, fuel=Diesel, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=1620000 ]
Car [id=7545, brand=Toyota, model=Innova Crysta, varient=2.4 GX MT, year=2017, drivenKilometers=45000, fuel=Diesel, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=1725000 ]
Car [id=7546, brand=Tata, model=Hexa, varient=XTA, year=2016, drivenKilometers=53246, fuel=Diesel, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=1300000 ]
Car [id=7547, brand=Toyota, model=Innova Crysta, varient=2.8 ZX AT BSIV, year=2019, drivenKilometers=22000, fuel=Diesel, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=2450000 ]
Car [id=7548, brand=Toyota, model=Innova Crysta, varient=2.8 ZX AT BSIV, year=2018, drivenKilometers=75927, fuel=Diesel, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=2125000 ]
Car [id=7549, brand=Toyota, model=Innova Crysta, varient=2.4 GX 7 STR, year=2020, drivenKilometers=15519, fuel=Diesel, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=2000000 ]
Car [id=7551, brand=Toyota, model=Innova Crysta, varient=2.8 GX AT BSIV, year=2017, drivenKilometers=35798, fuel=Diesel, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=1845000 ]
Car [id=7552, brand=Toyota, model=Innova, varient=2.5 VX (Diesel) 7 Seater, year=2012, drivenKilometers=167372, fuel=Diesel, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=975000 ]
Car [id=7553, brand=Maruti, model=Ertiga, varient=ZXI, year=2013, drivenKilometers=68645, fuel=Petrol, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=635000 ]
Car [id=7556, brand=Maruti, model=Ertiga, varient=VXI Petrol, year=2016, drivenKilometers=54000, fuel=Petrol, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=750000 ]
Car [id=7557, brand=Mahindra, model=Xylo, varient=H8, year=2018, drivenKilometers=53000, fuel=Diesel, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=945000 ]
Car [id=7558, brand=Maruti, model=Ertiga, varient=VDI, year=2014, drivenKilometers=90000, fuel=Diesel, ownerType=First Owner, bodyType=MUV, location=Bangalore, price=700000 ]
Car [id=7559, brand=Toyota, model=Innova Crysta, varient=2.4 VX MT 8S BSIV, year=2018, drivenKilometers=40000, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=2050000 ]
Car [id=7560, brand=Ford, model=Endeavour, varient=2.2 Titanium AT 4X2 Sunroof, year=2018, drivenKilometers=40000, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=2600000 ]
Car [id=7561, brand=Hyundai, model=i20, varient=1.2 Asta, year=2018, drivenKilometers=9000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=700000 ]
Car [id=7562, brand=Hyundai, model=Grand i10, varient=AT Asta, year=2015, drivenKilometers=59000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=450000 ]
Car [id=7563, brand=Honda, model=Jazz, varient=1.2 V i VTEC, year=2017, drivenKilometers=23000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=630000 ]
Car [id=7564, brand=Hyundai, model=Grand i10, varient=Asta, year=2016, drivenKilometers=35000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=495000 ]
Car [id=7565, brand=Hyundai, model=i20, varient=1.2 Asta, year=2017, drivenKilometers=45600, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=650000 ]
Car [id=7566, brand=Maruti, model=Baleno, varient=Zeta CVT, year=2018, drivenKilometers=38288, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=720000 ]
Car [id=7567, brand=Maruti, model=Baleno, varient=1.2 CVT Zeta, year=2017, drivenKilometers=9000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=745000 ]
Car [id=7568, brand=Maruti, model=Baleno, varient=Alpha CVT, year=2018, drivenKilometers=22000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=750000 ]
Car [id=7569, brand=Hyundai, model=Santro, varient=Sportz SE AMT, year=2018, drivenKilometers=6500, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=525000 ]
Car [id=7570, brand=Maruti, model=Ignis, varient=1.2 AMT Delta BSIV, year=2017, drivenKilometers=21900, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=535000 ]
Car [id=7571, brand=Hyundai, model=i20, varient=Magna Plus, year=2018, drivenKilometers=24000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=625000 ]
Car [id=7572, brand=Maruti, model=Baleno, varient=Alpha CVT, year=2018, drivenKilometers=22817, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=750000 ]
Car [id=7573, brand=Hyundai, model=i10, varient=Magna, year=2010, drivenKilometers=34000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=270000 ]
Car [id=7574, brand=Maruti, model=Celerio, varient=VXI AT, year=2016, drivenKilometers=16000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=430000 ]
Car [id=7575, brand=Maruti, model=Swift, varient=VVT ZXI, year=2018, drivenKilometers=44000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=600000 ]
Car [id=7576, brand=Hyundai, model=i20, varient=1.2 Era, year=2017, drivenKilometers=21000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=550000 ]
Car [id=7577, brand=Hyundai, model=Grand i10, varient=1.2 Kappa Magna AT, year=2017, drivenKilometers=15000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=550000 ]
Car [id=7578, brand=Maruti, model=Baleno, varient=1.2 Delta, year=2016, drivenKilometers=58000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=570000 ]
Car [id=7579, brand=Maruti, model=Wagon R, varient=VXI AMT 1.2, year=2019, drivenKilometers=7000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=580000 ]
Car [id=7581, brand=Hyundai, model=i20 Active, varient=1.4 SX, year=2015, drivenKilometers=80000, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=585000 ]
Car [id=7582, brand=Maruti, model=Wagon R, varient=AMT VXI, year=2017, drivenKilometers=28806, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=470000 ]
Car [id=7583, brand=Hyundai, model=Grand i10, varient=CRDi Asta, year=2016, drivenKilometers=49000, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=545000 ]
Car [id=7584, brand=Hyundai, model=i20, varient=Asta 1.2, year=2015, drivenKilometers=41000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=650000 ]
Car [id=7585, brand=Hyundai, model=i20, varient=1.2 Sportz Option, year=2011, drivenKilometers=45000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=375000 ]
Car [id=7586, brand=Hyundai, model=i20, varient=Petrol Asta Option, year=2018, drivenKilometers=47000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=740000 ]
Car [id=7587, brand=Hyundai, model=i20, varient=Asta 1.2, year=2016, drivenKilometers=54850, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=610000 ]
Car [id=7588, brand=Hyundai, model=i20, varient=1.4 Asta, year=2017, drivenKilometers=45006, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=720000 ]
Car [id=7589, brand=Nissan, model=Micra Active, varient=XV Petrol, year=2018, drivenKilometers=45012, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=470000 ]
Car [id=7590, brand=Maruti, model=Swift, varient=ZXI, year=2017, drivenKilometers=44000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=625000 ]
Car [id=7591, brand=Hyundai, model=Grand i10, varient=Magna AT, year=2016, drivenKilometers=49000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=490000 ]
Car [id=7592, brand=Maruti, model=Baleno, varient=1.2 Alpha, year=2019, drivenKilometers=11000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=790000 ]
Car [id=7593, brand=Hyundai, model=Santro, varient=Magna AMT, year=2019, drivenKilometers=12000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=550000 ]
Car [id=7594, brand=Maruti, model=Swift, varient=VXI BSIV, year=2014, drivenKilometers=46279, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=490000 ]
Car [id=7595, brand=Honda, model=Jazz, varient=1.2 SV i VTEC, year=2016, drivenKilometers=30000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=575000 ]
Car [id=7596, brand=Hyundai, model=i10, varient=Sportz, year=2015, drivenKilometers=54000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=390000 ]
Car [id=7597, brand=Hyundai, model=Grand i10, varient=Sportz 1.2, year=2010, drivenKilometers=51000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=290000 ]
Car [id=7598, brand=Maruti, model=Wagon R, varient=VXI AMT Opt 1.2BSIV, year=2019, drivenKilometers=6700, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=590000 ]
Car [id=7599, brand=Hyundai, model=i20, varient=Sportz 1.4 CRDi, year=2016, drivenKilometers=81700, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=610000 ]
Car [id=7600, brand=Renault, model=KWID, varient=RXT, year=2016, drivenKilometers=50000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=325000 ]
Car [id=7602, brand=Maruti, model=Swift, varient=ZXI, year=2019, drivenKilometers=23100, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=720000 ]
Car [id=7604, brand=Maruti, model=Baleno RS, varient=1.0 Petrol, year=2018, drivenKilometers=21000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=750000 ]
Car [id=7605, brand=Volkswagen, model=Polo, varient=GT TSI BSIV, year=2019, drivenKilometers=32978, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=875000 ]
Car [id=7606, brand=Hyundai, model=i10, varient=Sportz 1.1L, year=2015, drivenKilometers=53000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=390000 ]
Car [id=7607, brand=Maruti, model=S-Presso, varient=VXI Plus, year=2020, drivenKilometers=3400, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=480000 ]
Car [id=7608, brand=Maruti, model=Wagon R, varient=VXI, year=2020, drivenKilometers=16000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=520000 ]
Car [id=7609, brand=Volkswagen, model=Polo, varient=1.0 MPI Highline Plus, year=2019, drivenKilometers=35000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=690000 ]
Car [id=7611, brand=Maruti, model=Swift, varient=VDI, year=2015, drivenKilometers=60000, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=530000 ]
Car [id=7612, brand=Maruti, model=Zen Estilo, varient=VXI BSIII, year=2009, drivenKilometers=26000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=210000 ]
Car [id=7613, brand=Hyundai, model=EON, varient=Magna Plus, year=2015, drivenKilometers=25000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=360000 ]
Car [id=7614, brand=Datsun, model=GO, varient=T BSIV, year=2014, drivenKilometers=22000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=325000 ]
Car [id=7615, brand=Hyundai, model=Grand i10, varient=CRDi Magna, year=2016, drivenKilometers=38000, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=525000 ]
Car [id=7616, brand=Hyundai, model=i20 Active, varient=S Petrol, year=2017, drivenKilometers=34000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=685000 ]
Car [id=7617, brand=Hyundai, model=i10, varient=Magna, year=2011, drivenKilometers=70930, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=270000 ]
Car [id=7618, brand=Hyundai, model=i20, varient=Sportz 1.4 CRDi, year=2014, drivenKilometers=64258, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=550000 ]
Car [id=7619, brand=Honda, model=Brio, varient=S MT, year=2014, drivenKilometers=31000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=400000 ]
Car [id=7620, brand=Maruti, model=Swift, varient=VXI, year=2013, drivenKilometers=48000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=475000 ]
Car [id=7621, brand=Tata, model=Tiago, varient=1.2 Revotron XT, year=2018, drivenKilometers=41000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=495000 ]
Car [id=7622, brand=Hyundai, model=Grand i10, varient=Sportz, year=2014, drivenKilometers=45728, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=430000 ]
Car [id=7623, brand=Maruti, model=Wagon R, varient=AMT VXI, year=2016, drivenKilometers=49000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=470000 ]
Car [id=7624, brand=Toyota, model=Etios Liva, varient=G, year=2012, drivenKilometers=48000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=430000 ]
Car [id=7625, brand=Hyundai, model=Santro Xing, varient=XO, year=2007, drivenKilometers=20000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=205000 ]
Car [id=7626, brand=Toyota, model=Etios Liva, varient=GD, year=2013, drivenKilometers=44000, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=485000 ]
Car [id=7627, brand=Hyundai, model=Grand i10, varient=CRDi Sportz, year=2014, drivenKilometers=41000, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=485000 ]
Car [id=7628, brand=Hyundai, model=i20, varient=Asta 1.4 CRDi, year=2016, drivenKilometers=65000, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=650000 ]
Car [id=7629, brand=Maruti, model=Celerio, varient=ZXI MT BSIV, year=2018, drivenKilometers=11000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=525000 ]
Car [id=7631, brand=Hyundai, model=EON, varient=Era Plus, year=2015, drivenKilometers=19000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=360000 ]
Car [id=7632, brand=Ford, model=Figo, varient=Petrol EXI, year=2014, drivenKilometers=14000, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Chennai, price=430000 ]
