ID,Brand,Model,Varient,Manufacture Year,Driven Kilometers,Fuel,Number of Owner,Body Type,Location,Price
7552,Toyota,Innova,2.5 VX (Diesel) 7 Seater,2012,167372,Diesel,First Owner,MUV,Bangalore,975000
7553,Maruti,Ertiga,ZXI,2013,68645,Petrol,First Owner,MUV,Bangalore,635000
7554,Toyota,Innova Crysta,2.8 GX AT BSIV,2018,27000,Diesel,Second Owner,MUV,Bangalore,1875000
7555,Toyota,Innova Crysta,2.8 ZX AT BSIV,2016,71500,Diesel,Second Owner,MUV,Bangalore,1775000
7556,Maruti,Ertiga,VXI Petrol,2016,54000,Petrol,First Owner,MUV,Bangalore,750000
7557,Mahindra,Xylo,H8,2018,53000,Diesel,First Owner,MUV,Bangalore,945000
7558,Maruti,Ertiga,VDI,2014,90000,Diesel,First Owner,MUV,Bangalore,700000
7559,Toyota,Innova Crysta,2.4 VX MT 8S BSIV,2018,40000,Diesel,First Owner,Hatchback,Chennai,2050000
7560,Ford,Endeavour,2.2 Titanium AT 4X2 Sunroof,2018,40000,Diesel,First Owner,Hatchback,Chennai,2600000
7561,Hyundai,i20,1.2 Asta,2018,9000,Petrol,First Owner,Hatchback,Chennai,700000
7562,Hyundai,Grand i10,AT Asta,2015,59000,Petrol,First Owner,Hatchback,Chennai,450000
7563,Honda,Jazz,1.2 V i VTEC,2017,23000,Petrol,First Owner,Hatchback,Chennai,630000
7564,Hyundai,Grand i10,Asta,2016,35000,Petrol,First Owner,Hatchback,Chennai,495000
7565,Hyundai,i20,1.2 Asta,2017,45600,Petrol,First Owner,Hatchback,Chennai,650000
7566,Maruti,Baleno,Zeta CVT,2018,38288,Petrol,First Owner,Hatchback,Chennai,720000
7567,Maruti,Baleno,1.2 CVT Zeta,2017,9000,Petrol,First Owner,Hatchback,Chennai,745000
7568,Maruti,Baleno,Alpha CVT,2018,22000,Petrol,First Owner,Hatchback,Chennai,750000
7569,Hyundai,Santro,Sportz SE AMT,2018,6500,Petrol,First Owner,Hatchback,Chennai,525000
7570,Maruti,Ignis,1.2 AMT Delta BSIV,2017,21900,Petrol,First Owner,Hatchback,Chennai,535000
7571,Hyundai,i20,Magna Plus,2018,24000,Petrol,First Owner,Hatchback,Chennai,625000
7572,Maruti,Baleno,Alpha CVT,2018,22817,Petrol,First Owner,Hatchback,Chennai,750000
7573,Hyundai,i10,Magna,2010,34000,Petrol,First Owner,Hatchback,Chennai,270000
7574,Maruti,Celerio,VXI AT,2016,16000,Petrol,First Owner,Hatchback,Chennai,430000
7575,Maruti,Swift,VVT ZXI,2018,44000,Petrol,First Owner,Hatchback,Chennai,600000
7576,Hyundai,i20,1.2 Era,2017,21000,Petrol,First Owner,Hatchback,Chennai,550000
7577,Hyundai,Grand i10,1.2 Kappa Magna AT,2017,15000,Petrol,First Owner,Hatchback,Chennai,550000
7578,Maruti,Baleno,1.2 Delta,2016,58000,Petrol,First Owner,Hatchback,Chennai,570000
7579,Maruti,Wagon R,VXI AMT 1.2,2019,7000,Petrol,First Owner,Hatchback,Chennai,580000
7580,Volkswagen,Polo,1.0 MPI Highline,2019,27000,Petrol,Second Owner,Hatchback,Chennai,620000
7581,Hyundai,i20 Active,1.4 SX,2015,80000,Diesel,First Owner,Hatchback,Chennai,585000
7582,Maruti,Wagon R,AMT VXI,2017,28806,Petrol,First Owner,Hatchback,Chennai,470000
7583,Hyundai,Grand i10,CRDi Asta,2016,49000,Diesel,First Owner,Hatchback,Chennai,545000
7584,Hyundai,i20,Asta 1.2,2015,41000,Petrol,First Owner,Hatchback,Chennai,650000
7585,Hyundai,i20,1.2 Sportz Option,2011,45000,Petrol,First Owner,Hatchback,Chennai,375000
7586,Hyundai,i20,Petrol Asta Option,2018,47000,Petrol,First Owner,Hatchback,Chennai,740000
7587,Hyundai,i20,Asta 1.2,2016,54850,Petrol,First Owner,Hatchback,Chennai,610000
7588,Hyundai,i20,1.4 Asta,2017,45006,Diesel,First Owner,Hatchback,Chennai,720000
7589,Nissan,Micra Active,XV Petrol,2018,45012,Petrol,First Owner,Hatchback,Chennai,470000
7590,Maruti,Swift,ZXI,2017,44000,Petrol,First Owner,Hatchback,Chennai,625000
7591,Hyundai,Grand i10,Magna AT,2016,49000,Petrol,First Owner,Hatchback,Chennai,490000
7592,Maruti,Baleno,1.2 Alpha,2019,11000,Petrol,First Owner,Hatchback,Chennai,790000
7593,Hyundai,Santro,Magna AMT,2019,12000,Petrol,First Owner,Hatchback,Chennai,550000
7594,Maruti,Swift,VXI BSIV,2014,46279,Petrol,First Owner,Hatchback,Chennai,490000
7595,Honda,Jazz,1.2 SV i VTEC,2016,30000,Petrol,First Owner,Hatchback,Chennai,575000
7596,Hyundai,i10,Sportz,2015,54000,Petrol,First Owner,Hatchback,Chennai,390000
7597,Hyundai,Grand i10,Sportz 1.2,2010,51000,Petrol,First Owner,Hatchback,Chennai,290000
7598,Maruti,Wagon R,VXI AMT Opt 1.2BSIV,2019,6700,Petrol,First Owner,Hatchback,Chennai,590000
7599,Hyundai,i20,Sportz 1.4 CRDi,2016,81700,Diesel,First Owner,Hatchback,Chennai,610000
7600,Renault,KWID,RXT,2016,50000,Petrol,First Owner,Hatchback,Chennai,325000
7601,Hyundai,Grand i10,Magna 1.1,2008,69900,Petrol,Second Owner,Hatchback,Chennai,200000
7602,Maruti,Swift,ZXI,2019,23100,Petrol,First Owner,Hatchback,Chennai,720000
7603,Hyundai,Grand i10,Sportz,2018,3800,Petrol,Second Owner,Hatchback,Chennai,575000
7604,Maruti,Baleno RS,1.0 Petrol,2018,21000,Petrol,First Owner,Hatchback,Chennai,750000
7605,Volkswagen,Polo,GT TSI BSIV,2019,32978,Petrol,First Owner,Hatchback,Chennai,875000
7606,Hyundai,i10,Sportz 1.1L,2015,53000,Petrol,First Owner,Hatchback,Chennai,390000
7607,Maruti,S-Presso,VXI Plus,2020,3400,Petrol,First Owner,Hatchback,Chennai,480000
7608,Maruti,Wagon R,VXI,2020,16000,Petrol,First Owner,Hatchback,Chennai,520000
7609,Volkswagen,Polo,1.0 MPI Highline Plus,2019,35000,Petrol,First Owner,Hatchback,Chennai,690000
7610,Honda,Jazz,1.2 V AT i VTEC,2016,35000,Petrol,Second Owner,Hatchback,Chennai,625000
7611,Maruti,Swift,VDI,2015,60000,Diesel,First Owner,Hatchback,Chennai,530000
7612,Maruti,Zen Estilo,VXI BSIII,2009,26000,Petrol,First Owner,Hatchback,Chennai,210000
7613,Hyundai,EON,Magna Plus,2015,25000,Petrol,First Owner,Hatchback,Chennai,360000
7614,Datsun,GO,T BSIV,2014,22000,Petrol,First Owner,Hatchback,Chennai,325000
7615,Hyundai,Grand i10,CRDi Magna,2016,38000,Diesel,First Owner,Hatchback,Chennai,525000
7616,Hyundai,i20 Active,S Petrol,2017,34000,Petrol,First Owner,Hatchback,Chennai,685000
7617,Hyundai,i10,Magna,2011,70930,Petrol,First Owner,Hatchback,Chennai,270000
7618,Hyundai,i20,Sportz 1.4 CRDi,2014,64258,Diesel,First Owner,Hatchback,Chennai,550000
7619,Honda,Brio,S MT,2014,31000,Petrol,First Owner,Hatchback,Chennai,400000
7620,Maruti,Swift,VXI,2013,48000,Petrol,First Owner,Hatchback,Chennai,475000
7621,Tata,Tiago,1.2 Revotron XT,2018,41000,Petrol,First Owner,Hatchback,Chennai,495000
7622,Hyundai,Grand i10,Sportz,2014,45728,Petrol,First Owner,Hatchback,Chennai,430000
7623,Maruti,Wagon R,AMT VXI,2016,49000,Petrol,First Owner,Hatchback,Chennai,470000
7624,Toyota,Etios Liva,G,2012,48000,Petrol,First Owner,Hatchback,Chennai,430000
7625,Hyundai,Santro Xing,XO,2007,20000,Petrol,First Owner,Hatchback,Chennai,205000
7626,Toyota,Etios Liva,GD,2013,44000,Diesel,First Owner,Hatchback,Chennai,485000
7627,Hyundai,Grand i10,CRDi Sportz,2014,41000,Diesel,First Owner,Hatchback,Chennai,485000
7628,Hyundai,i20,Asta 1.4 CRDi,2016,65000,Diesel,First Owner,Hatchback,Chennai,650000
7629,Maruti,Celerio,ZXI MT BSIV,2018,11000,Petrol,First Owner,Hatchback,Chennai,525000
7630,Hyundai,Grand i10,Sportz,2014,35000,Petrol,Second Owner,Hatchback,Chennai,420000
7631,Hyundai,EON,Era Plus,2015,19000,Petrol,First Owner,Hatchback,Chennai,360000
7632,Ford,Figo,Petrol EXI,2014,14000,Petrol,First Owner,Hatchback,Chennai,430000
7633,Maruti,Baleno,1.2 Delta,2017,15000,Petrol,First Owner,Hatchback,Chennai,677000
7634,Hyundai,Grand i10,AT Asta,2015,59000,Petrol,First Owner,Hatchback,Chennai,535000
7635,Maruti,Swift,VXI BSIII,2009,38000,Petrol,First Owner,Hatchback,Chennai,360000
7636,Toyota,Innova Crysta,2.4 VX MT 8S BSIV,2018,40000,Diesel,First Owner,SUV,Chennai,2050000
7637,Ford,Endeavour,2.2 Titanium AT 4X2 Sunroof,2018,40000,Diesel,First Owner,SUV,Chennai,2600000
7638,Ford,Endeavour,2.2 Titanium AT 4X2 Sunroof,2018,40000,Diesel,First Owner,SUV,Chennai,2600000
7639,Ford,Endeavour,2.2 Titanium AT 4X2 Sunroof,2018,40000,Diesel,First Owner,SUV,Chennai,2600000
7640,Honda,BR-V,i-DTEC V MT,2018,45000,Diesel,First Owner,SUV,Chennai,999000
7641,Honda,BR-V,i-VTEC V MT,2018,43000,Petrol,First Owner,SUV,Chennai,935000
7642,Hyundai,Creta,1.6 CRDi SX,2016,40000,Diesel,First Owner,SUV,Chennai,950000
7643,Hyundai,Creta,1.6 CRDi SX,2016,40000,Diesel,First Owner,SUV,Chennai,950000
7644,Honda,BR-V,i-DTEC V MT,2018,45000,Diesel,First Owner,SUV,Chennai,1025000
7645,Honda,BR-V,i-VTEC S MT,2018,44000,Petrol,First Owner,SUV,Chennai,820000
7646,Kia,Seltos,GTX Plus,2020,10000,Petrol,First Owner,SUV,Chennai,1725000
7647,Kia,Seltos,GTX Plus,2020,10000,Petrol,First Owner,SUV,Chennai,1725000
7648,Kia,Seltos,GTX Plus,2020,9000,Petrol,First Owner,SUV,Chennai,1725000
7649,Toyota,Fortuner,2.8 4WD AT BSIV,2016,75000,Diesel,First Owner,SUV,Chennai,2650000
7650,Hyundai,Creta,1.6 SX Option,2017,40000,Petrol,Second Owner,SUV,Chennai,825000
7651,Nissan,Terrano,XV Premium 110 PS,2015,54000,Diesel,First Owner,SUV,Chennai,650000
7652,Nissan,Terrano,XV Premium 110 PS,2015,54000,Diesel,First Owner,SUV,Chennai,650000
7653,Mahindra,XUV500,W11 AT BSIV,2018,45000,Diesel,First Owner,SUV,Chennai,1775000
7654,Mahindra,XUV500,W11 AT BSIV,2018,45000,Diesel,First Owner,SUV,Chennai,1775000
7655,Maruti,Vitara Brezza,LDi,2017,58000,Diesel,First Owner,SUV,Chennai,750000
7656,Mahindra,XUV300,W8 Option Dual Tone,2019,22000,Petrol,First Owner,SUV,Chennai,1122000
7657,Toyota,Fortuner,2.5 4x2 AT TRD Sportivo,2015,225000,Diesel,First Owner,SUV,Chennai,1550000
7658,Audi,Q3,30 TDI Premium FWD,2017,70000,Diesel,First Owner,SUV,Chennai,2500000
7659,Maruti,SX4 S Cross,DDiS 200 Zeta,2016,59000,Diesel,First Owner,SUV,Chennai,700000
7660,Honda,WR-V,i-VTEC S,2019,7300,Petrol,First Owner,SUV,Chennai,825000
7661,Renault,Duster,RXZ Turbo CVT,2021,1000,Petrol,Test Drive Car,SUV,Chennai,1500000
7662,Renault,Duster,RXZ Turbo CVT,2021,1000,Petrol,Test Drive Car,SUV,Chennai,1500000
7663,Mahindra,KUV 100,mFALCON G80 K4 Plus,2016,24000,Petrol,First Owner,SUV,Chennai,395000
7664,Mahindra,KUV 100,mFALCON G80 K4 Plus,2016,24000,Petrol,First Owner,SUV,Chennai,395000
7665,Audi,Q3,30 TDI,2016,72000,Diesel,Second Owner,SUV,Chennai,1395000
7666,Volkswagen,Tiguan,2.0 TDI Comfortline,2017,85000,Diesel,First Owner,SUV,Chennai,1800000
7667,Toyota,Fortuner,4x2 Manual,2014,85000,Diesel,Second Owner,SUV,Chennai,1150000
7668,Mahindra,XUV500,R W10 FWD,2016,80000,Diesel,First Owner,SUV,Chennai,1269000
7669,Mahindra,XUV500,R W10 FWD,2016,80000,Diesel,First Owner,SUV,Chennai,1269000
7670,Ford,Ecosport,1.5 Diesel Titanium,2016,79000,Diesel,First Owner,SUV,Chennai,700000
7671,Ford,Ecosport,1.5 Diesel Titanium,2016,79000,Diesel,First Owner,SUV,Chennai,700000
7672,Ford,Ecosport,1.5 Diesel Titanium,2018,79000,Diesel,First Owner,SUV,Chennai,875000
7673,Ford,Ecosport,1.5 Diesel Titanium,2018,79000,Diesel,First Owner,SUV,Chennai,875000
7674,Mahindra,TUV 300,T8,2016,36000,Diesel,First Owner,SUV,Chennai,750000
7675,Hyundai,Creta,1.6 CRDi SX,2015,93000,Diesel,First Owner,SUV,Chennai,950000
7676,Land,Rover Range Rover Evoque,HSE Dynamic,2015,42000,Diesel,First Owner,SUV,Chennai,3200000
7677,Hyundai,Creta,1.6 VTVT AT SX Plus,2017,29000,Petrol,Second Owner,SUV,Chennai,1090000
7678,Hyundai,Creta,1.6 VTVT AT SX Plus,2017,29000,Petrol,Second Owner,SUV,Chennai,1090000
7679,Ford,EcoSport,1.5 DV5 MT Titanium Optional,2014,45000,Diesel,First Owner,SUV,Chennai,675000
7680,Ford,EcoSport,1.5 DV5 MT Titanium Optional,2014,45000,Diesel,First Owner,SUV,Chennai,675000
7681,Nissan,Terrano,XE 85 PS,2014,46000,Diesel,First Owner,SUV,Chennai,575000
7682,Nissan,Terrano,XE 85 PS,2014,46000,Diesel,First Owner,SUV,Chennai,575000
7683,Nissan,Terrano,XE 85 PS,2014,46000,Diesel,First Owner,SUV,Chennai,575000
7684,Honda,WR-V,i-DTEC VX,2017,41000,Diesel,First Owner,SUV,Chennai,875000
7685,Honda,WR-V,i-DTEC VX,2017,41000,Diesel,First Owner,SUV,Chennai,875000
7686,Renault,Duster,110PS Diesel RxL,2014,31000,Diesel,First Owner,SUV,Chennai,675000
7687,Renault,Duster,110PS Diesel RxL,2014,31000,Diesel,First Owner,SUV,Chennai,675000
7688,Maruti,Vitara Brezza,ZXI Plus AT,2021,1800,Petrol,First Owner,SUV,Chennai,1199000
7689,Mahindra,TUV 300,T10 Dual Tone,2017,42900,Diesel,First Owner,SUV,Chennai,975000
7690,Mitsubishi,Pajero,2.8 SFX BSIV Dual Tone,2011,110001,Diesel,Third Owner,SUV,Chennai,650000
7691,Mahindra,TUV 300,T8,2016,47000,Diesel,First Owner,SUV,Chennai,785000
7692,Kia,Seltos,GTX DCT,2019,24000,Petrol,First Owner,SUV,Chennai,1730000
7693,Mahindra,TUV 300,T8,2018,12000,Diesel,First Owner,SUV,Chennai,920000
7694,Tata,Nexon,1.2 Revotron XM,2018,28000,Petrol,First Owner,SUV,Chennai,750000
7695,Renault,Duster,85PS Diesel RxE,2018,67190,Diesel,First Owner,SUV,Chennai,720000
7696,Honda,WR-V,i-DTEC VX,2017,46000,Diesel,First Owner,SUV,Chennai,875000
7697,Ford,Ecosport,1.5 TDCi Signature BSIV,2018,31000,Diesel,First Owner,SUV,Chennai,1000000
7698,Mahindra,TUV 300,T10 Dual Tone,2018,35000,Diesel,First Owner,SUV,Chennai,985000
7699,Renault,Duster,Adventure Edition RXZ AWD,2017,23000,Diesel,Second Owner,SUV,Chennai,875000
7700,Ford,Ecosport,1.5 Ti VCT MT Ambiente BSIV,2017,51000,Petrol,First Owner,SUV,Chennai,715000
7701,Mahindra,KUV 100,mFALCON G80 K4,2017,18000,Petrol,First Owner,SUV,Chennai,490000
7702,Honda,WR-V,i-VTEC S,2018,22000,Petrol,First Owner,SUV,Chennai,810000
7703,Mahindra,KUV 100,mFALCON D75 K8,2016,22000,Diesel,First Owner,SUV,Chennai,490000
7704,Mahindra,Quanto,C8,2012,47000,Diesel,First Owner,SUV,Chennai,430000
7705,Toyota,Fortuner,4x2 AT,2016,155000,Diesel,First Owner,SUV,Chennai,1950000
7706,Ford,Ecosport,1.5 Diesel Trend Plus BSIV,2019,11000,Diesel,Second Owner,SUV,Chennai,875000
7707,Ford,Ecosport,1.5 Ti VCT MT Trend BSIV,2016,56000,Petrol,First Owner,SUV,Chennai,685000
7708,Toyota,Fortuner,2.8 4WD AT BSIV,2018,68001,Diesel,First Owner,SUV,Chennai,3350000
7709,Ford,Ecosport,1.5 Petrol Titanium AT,2018,19999,Petrol,First Owner,SUV,Chennai,990000
7710,Ford,EcoSport,1.5 Ti VCT AT Titanium,2014,44000,Petrol,First Owner,SUV,Chennai,635000
7711,Mahindra,TUV 300,T8 AMT,2016,66000,Diesel,First Owner,SUV,Chennai,795000
7712,Ford,EcoSport,1.5 DV5 MT Titanium Optional,2014,50000,Diesel,First Owner,SUV,Chennai,675000
7713,Ford,Ecosport,1.5 Petrol Titanium Plus,2018,29999,Petrol,First Owner,SUV,Chennai,990000
7714,Mahindra,TUV 300,P4,2018,33999,Diesel,First Owner,SUV,Chennai,990000
7715,Ford,EcoSport,1.5 DV5 MT Titanium,2014,58000,Diesel,Second Owner,SUV,Chennai,635000
7716,Nissan,Terrano,XL,2016,57000,Petrol,Second Owner,SUV,Chennai,630000
7717,Mahindra,XUV500,W8 2WD,2013,109000,Diesel,First Owner,SUV,Chennai,850000
7718,Mahindra,TUV 300,T8,2017,70000,Diesel,First Owner,SUV,Chennai,790000
7719,Mahindra,XUV500,W8 FWD,2012,77000,Diesel,Second Owner,SUV,Chennai,775000
7720,Honda,CR-V,2.0 AT,2010,84000,Petrol,Second Owner,SUV,Chennai,675000
7721,Toyota,Fortuner,4x4 AT,2016,70000,Diesel,First Owner,SUV,Chennai,2550000
7722,Renault,Duster,85PS Diesel RxL,2016,64630,Diesel,Second Owner,SUV,Chennai,590000
7723,Honda,WR-V,i-VTEC VX,2017,32000,Petrol,Second Owner,SUV,Chennai,740000
7724,Toyota,Fortuner,4x4 AT,2016,72000,Diesel,First Owner,SUV,Chennai,2775000
7725,Renault,Duster,85PS Diesel RxL Option,2013,58000,Diesel,Second Owner,SUV,Chennai,450000
7726,Audi,Q3,2.0 TDI Quattro Premium Plus,2014,58000,Diesel,Second Owner,SUV,Chennai,1650000
7727,Toyota,Fortuner,3.0 Diesel,2011,159000,Diesel,Third Owner,SUV,Chennai,1085000
7728,Toyota,Fortuner,3.0 Diesel,2010,185000,Diesel,First Owner,SUV,Chennai,1125000
7729,Ford,Endeavour,Titanium Plus 4X4,2016,110001,Diesel,First Owner,SUV,Chennai,2200000
7730,Mahindra,Scorpio,VLX 2WD BSIV,2011,110000,Diesel,First Owner,SUV,Chennai,660000
7731,Mahindra,XUV500,W8 FWD,2013,108000,Diesel,First Owner,SUV,Chennai,865000
7732,Mercedes-Benz,M-Class,ML 250 CDI,2014,83501,Diesel,Second Owner,SUV,Chennai,2500000
7733,Ford,Endeavour,2.5L 4X2 MT,2015,100000,Diesel,Second Owner,SUV,Chennai,975000
7734,Ford,Ecosport,Titanium Plus AT,2018,35100,Petrol,First Owner,SUV,Chennai,925000
7735,Tata,Safari Storme,VX,2013,85000,Diesel,Second Owner,SUV,Chennai,490000
7736,Maruti,Vitara Brezza,VXI,2020,7500,Petrol,First Owner,SUV,Chennai,850000
7737,Ford,Ecosport,Titanium Diesel,2020,10400,Diesel,First Owner,SUV,Chennai,980000
7738,Mahindra,XUV500,W8 2WD,2012,100000,Diesel,First Owner,SUV,Chennai,625000
7739,Ford,Ecosport,Titanium Plus AT,2019,7726,Petrol,Second Owner,SUV,Chennai,950000
7740,Hyundai,Creta,1.6 VTVT AT SX Plus,2016,30000,Petrol,First Owner,SUV,Chennai,1035000
7741,Maruti,SX4 S Cross,Delta DDiS 200 SH,2017,45000,Diesel,First Owner,SUV,Chennai,790000
7742,Toyota,Fortuner,2.8 4WD AT BSIV,2017,36000,Diesel,First Owner,SUV,Chennai,3000000
7743,Ford,Ecosport,1.0 Ecoboost Platinum Edition BSIV,2017,17470,Petrol,First Owner,SUV,Chennai,780000
7744,Mahindra,XUV500,W8 4WD,2012,125000,Diesel,First Owner,SUV,Chennai,750000
7745,Hyundai,Santa Fe,2WD AT,2016,150000,Diesel,First Owner,SUV,Chennai,1290000
7746,Hyundai,Creta,1.6 VTVT AT SX Plus,2017,48000,Petrol,First Owner,SUV,Chennai,1080000
7747,Audi,Q5,35TDI Technology,2018,34000,Diesel,First Owner,SUV,Chennai,4860000
7748,Nissan,Magnite,XV Premium,2021,1400,Petrol,First Owner,SUV,Chennai,835000
7749,Hyundai,Creta,1.6 VTVT AT SX Plus,2019,22000,Petrol,First Owner,SUV,Chennai,1375000
7750,Toyota,Fortuner,4x4 MT,2014,40000,Diesel,First Owner,SUV,Chennai,1960000
7751,Renault,Duster,85PS Diesel RxL,2016,65639,Diesel,Second Owner,SUV,Chennai,590000
7752,Mahindra,Thar,CRDe AC,2011,35000,Diesel,First Owner,SUV,Chennai,625000
7753,Ford,Ecosport,Titanium Diesel,2015,45195,Diesel,First Owner,SUV,Chennai,680000
7754,Ford,Ecosport,1.5 Petrol Titanium Plus AT BSIV,2018,24000,Petrol,First Owner,SUV,Chennai,945000
7755,Tata,Harrier,XZA Plus AT,2021,2500,Diesel,First Owner,SUV,Chennai,2500000
7756,Mahindra,Bolero Power Plus,ZLX,2018,35295,Diesel,First Owner,SUV,Chennai,900000
7757,Land,Rover Range Rover Evoque,2.0 TD4 SE Dynamic,2016,45000,Diesel,First Owner,SUV,Chennai,3500000
7758,Toyota,Fortuner,4x4 MT,2016,75000,Diesel,First Owner,SUV,Chennai,2150000
7759,Mahindra,Scorpio,VLX 2WD AIRBAG BSIII,2012,110000,Diesel,First Owner,SUV,Chennai,625000
7760,Ford,EcoSport,1.5 DV5 MT Titanium Optional,2014,71000,Diesel,First Owner,SUV,Chennai,625000
7761,Mercedes-Benz,GLE Class,250d,2017,18000,Diesel,First Owner,SUV,Chennai,5000000
7762,Land,Rover Discovery Sport,TD4 HSE 7S,2016,45000,Diesel,First Owner,SUV,Chennai,3600000
7763,Mercedes-Benz,GLE Class,350d,2016,25000,Diesel,Second Owner,SUV,Chennai,4300000
7764,Renault,Duster,110PS Diesel RxL,2016,89000,Diesel,First Owner,SUV,Chennai,650000
7765,Toyota,Fortuner,3.0 Diesel,2010,125000,Diesel,First Owner,SUV,Chennai,1125000
7766,Toyota,Fortuner,4x4 MT,2012,114354,Diesel,Second Owner,SUV,Chennai,1370000
7767,Mahindra,Scorpio,VLX 4WD 7S BSIV,2012,120000,Diesel,First Owner,SUV,Chennai,625000
7768,Mahindra,Scorpio,VLX 2WD 7 Str BSIII,2012,117000,Diesel,First Owner,SUV,Chennai,650000
7769,Ford,Endeavour,2.5L 4X2 MT,2015,100000,Diesel,Second Owner,SUV,Chennai,925000
7770,Porsche,Cayenne,Diesel,2014,95000,Diesel,First Owner,SUV,Chennai,4500000
7771,Mahindra,Scorpio,LX,2012,111100,Diesel,Second Owner,SUV,Chennai,580000
7772,Toyota,Qualis,FS F3,2004,202000,Diesel,Second Owner,SUV,Chennai,260000
7773,Ford,Ecosport,1.5 Petrol Trend Plus AT BSIV,2018,18000,Petrol,First Owner,SUV,Chennai,890000
7774,Volkswagen,Tiguan,2.0 TDI Highline,2017,30000,Diesel,First Owner,SUV,Chennai,2200000
7775,Honda,BR-V,i-VTEC VX MT,2016,7000,Petrol,First Owner,SUV,Chennai,750000
7776,Jeep,Compass,2.0 Limited,2017,58000,Diesel,First Owner,SUV,Chennai,1450000
7777,Tata,Nexon,1.2 Revotron XZA Plus,2019,38738,Petrol,First Owner,SUV,Chennai,900000
7778,Hyundai,Creta,1.4 E Plus,2018,37000,Diesel,First Owner,SUV,Chennai,910000
7779,Maruti,SX4 S Cross,Zeta DDiS 200 SH,2017,40000,Diesel,First Owner,SUV,Chennai,800000
7780,Ford,Ecosport,1.5 TDCi Titanium BSIV,2015,128000,Diesel,First Owner,SUV,Chennai,575000
7781,Maruti,SX4 S Cross,DDiS 200 Zeta,2017,40000,Diesel,First Owner,SUV,Chennai,800000
7782,Land,Rover Range Rover Evoque,HSE,2016,70000,Diesel,First Owner,SUV,Chennai,3200000
7783,Ford,Ecosport,1.5 Petrol Titanium AT,2016,92000,Petrol,Second Owner,SUV,Chennai,625000
7784,Mahindra,XUV500,W8 FWD,2015,54500,Diesel,First Owner,SUV,Chennai,950000
7785,Isuzu,MU-X,4X2,2018,70000,Diesel,First Owner,SUV,Chennai,2100000
7786,Maruti,SX4 S Cross,DDiS 200 Zeta,2016,76000,Diesel,First Owner,SUV,Chennai,710000
7787,Mahindra,XUV500,W9,2019,23000,Diesel,First Owner,SUV,Chennai,1650000
7788,Ford,Ecosport,1.5 TDCi Trend BSIV,2016,43000,Diesel,First Owner,SUV,Chennai,690000
7789,Ford,Ecosport,1.5 TDCi Trend BSIV,2016,43000,Diesel,First Owner,SUV,Chennai,690000
7790,Ford,Ecosport,1.5 Diesel Titanium Plus BSIV,2017,42500,Diesel,Second Owner,SUV,Chennai,700000
7791,Ford,Ecosport,1.5 Diesel Titanium Plus BSIV,2017,42500,Diesel,Second Owner,SUV,Chennai,700000
7792,Ford,Ecosport,1.5 TDCi Titanium BSIV,2015,120000,Diesel,Second Owner,SUV,Chennai,500000
7793,Ford,Ecosport,1.5 TDCi Titanium BSIV,2015,120000,Diesel,Second Owner,SUV,Chennai,500000
7794,Mahindra,Quanto,C6,2014,50000,Diesel,Second Owner,SUV,Chennai,297000
7795,Mahindra,Quanto,C6,2014,50000,Diesel,Second Owner,SUV,Chennai,297000
7796,Ford,Ecosport,1.5 Petrol Titanium,2021,2500,Petrol,First Owner,SUV,Chennai,970000
7797,Mahindra,XUV500,AT W6 1.99 mHawk,2016,60000,Diesel,Second Owner,SUV,Chennai,979000
7798,Ford,Ecosport,1.5 Diesel Titanium Plus BSIV,2017,120000,Diesel,First Owner,SUV,Chennai,750000
7799,Mahindra,XUV500,W8 2WD,2014,120000,Diesel,Second Owner,SUV,Chennai,800000
7800,Mahindra,Bolero,B2,2020,10000,Diesel,First Owner,SUV,Chennai,780000
7801,Mercedes-Benz,M-Class,ML 250 CDI,2015,30000,Diesel,Second Owner,SUV,Chennai,3000000
7802,Honda,CR-V,2.0L 2WD AT,2004,156542,Petrol,Second Owner,SUV,Chennai,275000
7803,Nissan,Magnite,Turbo XV Premium,2021,2500,Petrol,First Owner,SUV,Chennai,850000
7804,Mahindra,XUV500,W6 2WD,2015,100000,Diesel,First Owner,SUV,Chennai,1100000
7805,Mahindra,XUV500,W8 2WD,2012,80000,Diesel,Second Owner,SUV,Chennai,720000
7806,Mahindra,XUV500,W10 AWD,2016,85001,Diesel,Second Owner,SUV,Chennai,1150000
7807,Mahindra,XUV500,AT W10 FWD,2017,55800,Diesel,Second Owner,SUV,Chennai,1480000
7808,Audi,Q5,2.0 TDI,2012,75000,Diesel,Second Owner,SUV,Chennai,1350000
7809,Renault,Duster,110PS Diesel RxZ,2013,110000,Diesel,First Owner,SUV,Chennai,650000
7810,BMW,X3,3.0si,2009,135000,Petrol,First Owner,SUV,Chennai,850000
7811,Ford,Endeavour,3.2 Titanium AT 4X4,2016,69000,Diesel,Second Owner,SUV,Chennai,2400000
7812,Mahindra,XUV500,W10 1.99 mHawk,2016,60000,Diesel,First Owner,SUV,Chennai,1400000
7813,Toyota,Fortuner,4x2 4 Speed AT,2012,110000,Diesel,Second Owner,SUV,Chennai,1350000
7814,Mahindra,XUV500,W6 2WD,2012,77000,Diesel,Third Owner,SUV,Chennai,725000
7815,Tata,New Safari,DICOR 2.2 LX 4x2,2008,70000,Diesel,Second Owner,SUV,Chennai,450000
