id =1, brand=Maruti, model=Alto, Manufacture Year=2018, price=343799
id =8267, brand=Honda, model=Jazz, Manufacture Year=2015, price=554000
id =8268, brand=Datsun, model=RediGO, Manufacture Year=2017, price=346000
id =8269, brand=Maruti, model=Celerio, Manufacture Year=2018, price=514000
id =8274, brand=Mahindra, model=Xylo, Manufacture Year=2015, price=375000
id =8275, brand=Chevrolet, model=Enjoy, Manufacture Year=2013, price=345000
id =8279, brand=Renault, model=Lodgy, Manufacture Year=2017, price=495000
id =8286, brand=Maruti, model=Ertiga, Manufacture Year=2012, price=550000
id =8289, brand=Toyota, model=Innova, Manufacture Year=2007, price=475000
id =8298, brand=Mahindra, model=Xylo, Manufacture Year=2018, price=425000
id =8299, brand=Mahindra, model=Xylo, Manufacture Year=2018, price=425000
id =8304, brand=Datsun, model=GO Plus, Manufacture Year=2017, price=375000
id =8305, brand=Datsun, model=GO Plus, Manufacture Year=2017, price=375000
id =8314, brand=Datsun, model=GO Plus, Manufacture Year=2018, price=500000
id =8315, brand=Mahindra, model=Xylo, Manufacture Year=2017, price=400000
id =8321, brand=Chevrolet, model=Enjoy, Manufacture Year=2013, price=350000
id =8326, brand=Toyota, model=Innova, Manufacture Year=2007, price=400000
id =8327, brand=Toyota, model=Innova, Manufacture Year=2008, price=565000
id =8331, brand=Maruti, model=Ertiga, Manufacture Year=2012, price=480000
id =8334, brand=Toyota, model=Innova, Manufacture Year=2006, price=365000
id =8336, brand=Maruti, model=Baleno, Manufacture Year=2018, price=561000
id =8337, brand=Maruti, model=Baleno, Manufacture Year=2017, price=546000
id =8338, brand=Maruti, model=Swift, Manufacture Year=2018, price=503000
id =8341, brand=Hyundai, model=i20 Active, Manufacture Year=2015, price=495000
id =8342, brand=Maruti, model=Ignis, Manufacture Year=2018, price=522000
id =8343, brand=Maruti, model=Swift, Manufacture Year=2015, price=420000
id =8344, brand=Maruti, model=S-Presso, Manufacture Year=2020, price=477000
id =8347, brand=Maruti, model=Baleno, Manufacture Year=2018, price=549000
id =8348, brand=Maruti, model=Alto K10, Manufacture Year=2019, price=370000
id =8349, brand=Maruti, model=Swift, Manufacture Year=2019, price=493000
id =8350, brand=Maruti, model=Alto 800, Manufacture Year=2020, price=369000
id =8354, brand=Maruti, model=Ignis, Manufacture Year=2017, price=405000
id =8355, brand=Maruti, model=Alto K10, Manufacture Year=2017, price=349000
id =8356, brand=Maruti, model=Wagon R, Manufacture Year=2019, price=451000
id =8357, brand=Maruti, model=Alto 800, Manufacture Year=2020, price=367000
id =8359, brand=Maruti, model=Baleno, Manufacture Year=2018, price=599000
id =8360, brand=Maruti, model=Alto K10, Manufacture Year=2019, price=373000
id =8361, brand=Maruti, model=Wagon R, Manufacture Year=2019, price=444000
id =8362, brand=Maruti, model=Ignis, Manufacture Year=2017, price=499000
id =8363, brand=Hyundai, model=i20, Manufacture Year=2017, price=570000
id =8365, brand=Hyundai, model=i20, Manufacture Year=2016, price=500000
id =8366, brand=Maruti, model=Celerio, Manufacture Year=2014, price=310000
id =8367, brand=Maruti, model=Wagon R, Manufacture Year=2017, price=371000
id =8368, brand=Maruti, model=Swift, Manufacture Year=2015, price=393000
id =8369, brand=Maruti, model=Ignis, Manufacture Year=2018, price=499000
id =8371, brand=Maruti, model=Swift, Manufacture Year=2017, price=433000
id =8374, brand=Maruti, model=Wagon R, Manufacture Year=2016, price=329000
id =8375, brand=Maruti, model=Swift, Manufacture Year=2019, price=518000
id =8376, brand=Maruti, model=Wagon R, Manufacture Year=2018, price=416000
id =8377, brand=Maruti, model=Baleno, Manufacture Year=2016, price=500000
id =8378, brand=Maruti, model=Baleno, Manufacture Year=2016, price=555000
id =8381, brand=Maruti, model=Wagon R, Manufacture Year=2018, price=443000
id =8382, brand=Maruti, model=Alto K10, Manufacture Year=2017, price=310000
id =8384, brand=Hyundai, model=i10, Manufacture Year=2015, price=314000
id =8385, brand=Maruti, model=Alto K10, Manufacture Year=2017, price=317000
id =8386, brand=Maruti, model=Ignis, Manufacture Year=2018, price=443000
id =8387, brand=Maruti, model=Alto K10, Manufacture Year=2019, price=374000
id =8388, brand=Maruti, model=Wagon R, Manufacture Year=2016, price=335000
id =8389, brand=Volkswagen, model=Polo, Manufacture Year=2017, price=470000
id =8390, brand=Maruti, model=Baleno, Manufacture Year=2017, price=525000
id =8391, brand=Maruti, model=Celerio X, Manufacture Year=2018, price=445000
id =8392, brand=Maruti, model=Wagon R, Manufacture Year=2016, price=357000
id =8393, brand=Maruti, model=Alto K10, Manufacture Year=2019, price=365000
id =8394, brand=Maruti, model=Swift, Manufacture Year=2015, price=378000
id =8397, brand=Maruti, model=Swift, Manufacture Year=2017, price=425000
id =8399, brand=Hyundai, model=Grand i10, Manufacture Year=2016, price=423000
id =8400, brand=Maruti, model=Alto K10, Manufacture Year=2017, price=312000
id =8401, brand=Hyundai, model=i20, Manufacture Year=2017, price=541000
id =8403, brand=Maruti, model=Swift, Manufacture Year=2015, price=410000
id =8405, brand=Honda, model=Brio, Manufacture Year=2015, price=394000
id =8406, brand=Maruti, model=Alto K10, Manufacture Year=2017, price=305000
id =8408, brand=Maruti, model=Alto K10, Manufacture Year=2019, price=370000
id =8411, brand=Hyundai, model=Grand i10, Manufacture Year=2019, price=525000
id =8415, brand=Maruti, model=Alto K10, Manufacture Year=2018, price=338000
id =8417, brand=Hyundai, model=i20, Manufacture Year=2015, price=475000
id =8419, brand=Maruti, model=Wagon R, Manufacture Year=2017, price=304000
id =8420, brand=Maruti, model=Wagon R, Manufacture Year=2017, price=391000
id =8421, brand=Hyundai, model=Grand i10, Manufacture Year=2017, price=462000
id =8422, brand=Hyundai, model=i20, Manufacture Year=2016, price=540000
id =8423, brand=Hyundai, model=i20, Manufacture Year=2017, price=535000
id =8425, brand=Maruti, model=Baleno, Manufacture Year=2016, price=492000
id =8427, brand=Hyundai, model=i20, Manufacture Year=2018, price=526000
id =8429, brand=Hyundai, model=Grand i10, Manufacture Year=2017, price=499000
id =8431, brand=Maruti, model=Baleno, Manufacture Year=2018, price=593000
id =8432, brand=Maruti, model=Alto K10, Manufacture Year=2017, price=339000
id =8433, brand=Maruti, model=Alto K10, Manufacture Year=2017, price=338000
id =8435, brand=Maruti, model=Swift, Manufacture Year=2016, price=394000
id =8436, brand=Hyundai, model=Grand i10, Manufacture Year=2015, price=357000
id =8437, brand=Maruti, model=Baleno, Manufacture Year=2015, price=526000
id =8439, brand=Maruti, model=Ignis, Manufacture Year=2018, price=482000
id =8440, brand=Maruti, model=Swift, Manufacture Year=2014, price=393000
id =8443, brand=Maruti, model=Baleno, Manufacture Year=2017, price=590000
id =8445, brand=Hyundai, model=i20, Manufacture Year=2015, price=485000
id =8446, brand=Maruti, model=Baleno, Manufacture Year=2018, price=547000
id =8447, brand=Maruti, model=Wagon R, Manufacture Year=2016, price=381000
id =8448, brand=Maruti, model=Wagon R, Manufacture Year=2016, price=342000
id =8449, brand=Hyundai, model=i20, Manufacture Year=2016, price=565000
id =8450, brand=Hyundai, model=i10, Manufacture Year=2016, price=365000
id =8452, brand=Maruti, model=Baleno, Manufacture Year=2016, price=407000
id =8453, brand=Maruti, model=Baleno, Manufacture Year=2016, price=472000
id =8455, brand=Maruti, model=Baleno, Manufacture Year=2018, price=522000
id =8457, brand=Toyota, model=Etios Liva, Manufacture Year=2015, price=360000
id =8458, brand=Maruti, model=Wagon R, Manufacture Year=2016, price=365000
id =8459, brand=Maruti, model=Swift, Manufacture Year=2014, price=400000
id =8463, brand=Maruti, model=Celerio, Manufacture Year=2017, price=385000
id =8464, brand=Maruti, model=Celerio, Manufacture Year=2017, price=385000
id =8465, brand=Maruti, model=Swift, Manufacture Year=2013, price=360000
id =8466, brand=Maruti, model=Wagon R, Manufacture Year=2015, price=310000
id =8467, brand=Maruti, model=Ritz, Manufacture Year=2016, price=390000
id =8468, brand=Maruti, model=Swift, Manufacture Year=2017, price=475000
id =8469, brand=Hyundai, model=Grand i10, Manufacture Year=2018, price=450000
id =8470, brand=Maruti, model=Baleno, Manufacture Year=2016, price=520000
id =8471, brand=Hyundai, model=Grand i10, Manufacture Year=2017, price=485000
id =8472, brand=Renault, model=KWID, Manufacture Year=2018, price=395000
id =8473, brand=Maruti, model=Baleno, Manufacture Year=2016, price=490000
id =8474, brand=Honda, model=Jazz, Manufacture Year=2018, price=595000
id =8478, brand=Honda, model=Brio, Manufacture Year=2014, price=365000
id =8479, brand=Maruti, model=Swift, Manufacture Year=2013, price=349000
id =8481, brand=Maruti, model=Wagon R, Manufacture Year=2015, price=370000
id =8482, brand=Honda, model=Brio, Manufacture Year=2014, price=315000
id =8483, brand=Hyundai, model=i20 Active, Manufacture Year=2015, price=485000
id =8484, brand=Tata, model=Tiago, Manufacture Year=2017, price=396000
id =8490, brand=Hyundai, model=Grand i10, Manufacture Year=2017, price=475000
id =8493, brand=Hyundai, model=Grand i10, Manufacture Year=2016, price=450000
id =8494, brand=Hyundai, model=Grand i10, Manufacture Year=2016, price=450000
id =8495, brand=Honda, model=Brio, Manufacture Year=2014, price=365000
id =8496, brand=Honda, model=Brio, Manufacture Year=2014, price=365000
id =8497, brand=Hyundai, model=Grand i10, Manufacture Year=2016, price=580000
id =8498, brand=Hyundai, model=Grand i10, Manufacture Year=2016, price=580000
id =8501, brand=Hyundai, model=i20, Manufacture Year=2015, price=575000
id =8502, brand=Hyundai, model=i20, Manufacture Year=2015, price=575000
id =8503, brand=Hyundai, model=i20, Manufacture Year=2015, price=575000
id =8506, brand=Tata, model=Tiago, Manufacture Year=2018, price=440000
id =8507, brand=Tata, model=Tiago, Manufacture Year=2018, price=440000
id =8508, brand=Renault, model=KWID, Manufacture Year=2017, price=350000
id =8509, brand=Renault, model=KWID, Manufacture Year=2017, price=350000
id =8515, brand=Maruti, model=Ignis, Manufacture Year=2019, price=565000
id =8516, brand=Maruti, model=Ignis, Manufacture Year=2019, price=565000
id =8520, brand=Datsun, model=RediGO, Manufacture Year=2019, price=335000
id =8521, brand=Datsun, model=RediGO, Manufacture Year=2019, price=335000
id =8522, brand=Hyundai, model=i20, Manufacture Year=2016, price=510000
id =8524, brand=Hyundai, model=Grand i10, Manufacture Year=2014, price=399000
id =8526, brand=Nissan, model=Micra, Manufacture Year=2013, price=335000
id =8528, brand=Hyundai, model=Grand i10, Manufacture Year=2016, price=430000
id =8529, brand=Hyundai, model=Grand i10, Manufacture Year=2018, price=500000
id =8530, brand=Maruti, model=Swift, Manufacture Year=2014, price=445000
id =8531, brand=Maruti, model=Swift, Manufacture Year=2014, price=450000
id =8532, brand=Maruti, model=Swift, Manufacture Year=2013, price=345000
id =8536, brand=Honda, model=Jazz, Manufacture Year=2017, price=599000
id =8537, brand=Honda, model=Brio, Manufacture Year=2014, price=345000
id =8538, brand=Maruti, model=S-Presso, Manufacture Year=2019, price=450000
id =8539, brand=Hyundai, model=Grand i10, Manufacture Year=2016, price=425000
id =8541, brand=Maruti, model=Celerio, Manufacture Year=2016, price=455000
id =8543, brand=Toyota, model=Etios Liva, Manufacture Year=2015, price=440000
id =8544, brand=Hyundai, model=Grand i10, Manufacture Year=2018, price=515000
id =8545, brand=Hyundai, model=Grand i10, Manufacture Year=2017, price=421000
id =8547, brand=Hyundai, model=Grand i10, Manufacture Year=2014, price=365000
id =8549, brand=Maruti, model=Ritz, Manufacture Year=2015, price=420000
id =8550, brand=Maruti, model=Baleno, Manufacture Year=2017, price=530000
id =8551, brand=Maruti, model=Swift, Manufacture Year=2012, price=344000
id =8553, brand=Renault, model=KWID, Manufacture Year=2017, price=365000
id =8554, brand=Ford, model=Figo, Manufacture Year=2017, price=510000
id =8556, brand=Maruti, model=Celerio, Manufacture Year=2017, price=470000
id =8557, brand=Volkswagen, model=Polo, Manufacture Year=2017, price=544000
id =8559, brand=Renault, model=KWID, Manufacture Year=2017, price=395000
id =8560, brand=Hyundai, model=Grand i10, Manufacture Year=2019, price=590000
id =8561, brand=Renault, model=KWID, Manufacture Year=2017, price=325000
id =8565, brand=Honda, model=Brio, Manufacture Year=2013, price=340000
id =8566, brand=Honda, model=Brio, Manufacture Year=2013, price=340000
id =8568, brand=Hyundai, model=Grand i10, Manufacture Year=2017, price=415000
id =8569, brand=Hyundai, model=Grand i10, Manufacture Year=2017, price=415000
id =8572, brand=Maruti, model=Swift, Manufacture Year=2017, price=435000
id =8577, brand=Honda, model=Jazz, Manufacture Year=2017, price=550000
id =8578, brand=Hyundai, model=i20, Manufacture Year=2017, price=575000
id =8579, brand=Maruti, model=Baleno, Manufacture Year=2015, price=590000
id =8580, brand=Maruti, model=Wagon R, Manufacture Year=2020, price=567000
id =8581, brand=Maruti, model=Wagon R, Manufacture Year=2016, price=340000
id =8584, brand=Maruti, model=Celerio, Manufacture Year=2015, price=370000
id =8585, brand=Honda, model=Brio, Manufacture Year=2016, price=421000
id =8587, brand=Maruti, model=Celerio, Manufacture Year=2015, price=325000
id =8588, brand=Maruti, model=Celerio, Manufacture Year=2017, price=425000
id =8589, brand=Tata, model=Bolt, Manufacture Year=2015, price=350000
id =8590, brand=Honda, model=Brio, Manufacture Year=2015, price=400000
id =8593, brand=Hyundai, model=i10, Manufacture Year=2015, price=350000
id =8594, brand=Hyundai, model=Grand i10, Manufacture Year=2016, price=460000
id =8595, brand=Maruti, model=Celerio, Manufacture Year=2014, price=335000
id =8596, brand=Maruti, model=Swift, Manufacture Year=2015, price=425000
id =8602, brand=Maruti, model=Celerio, Manufacture Year=2016, price=415000
id =8604, brand=Maruti, model=Celerio X, Manufacture Year=2017, price=470000
id =8605, brand=Hyundai, model=i10, Manufacture Year=2015, price=335000
id =8607, brand=Hyundai, model=Grand i10, Manufacture Year=2014, price=410000
id =8608, brand=Hyundai, model=Grand i10, Manufacture Year=2014, price=410000
id =8610, brand=Tata, model=Tiago, Manufacture Year=2017, price=395000
id =8611, brand=Toyota, model=Etios Liva, Manufacture Year=2017, price=475000
id =8612, brand=Hyundai, model=i20, Manufacture Year=2014, price=466000
id =8613, brand=Hyundai, model=Grand i10, Manufacture Year=2013, price=427000
id =8615, brand=Hyundai, model=Grand i10, Manufacture Year=2014, price=365000
id =8616, brand=Hyundai, model=Grand i10, Manufacture Year=2014, price=365000
id =8617, brand=Hyundai, model=Grand i10, Manufacture Year=2018, price=465000
id =8620, brand=Maruti, model=Ritz, Manufacture Year=2015, price=425000
id =8621, brand=Maruti, model=Wagon R, Manufacture Year=2017, price=415000
id =8623, brand=Maruti, model=Swift, Manufacture Year=2015, price=420000
id =8624, brand=Hyundai, model=Grand i10, Manufacture Year=2016, price=400000
id =8625, brand=Maruti, model=Celerio, Manufacture Year=2015, price=325000
id =8626, brand=Maruti, model=Celerio, Manufacture Year=2015, price=325000
id =8627, brand=Ford, model=Figo, Manufacture Year=2017, price=499000
id =8628, brand=Maruti, model=Swift, Manufacture Year=2015, price=440000
id =8629, brand=Hyundai, model=i20, Manufacture Year=2014, price=450000
id =8630, brand=Hyundai, model=Grand i10, Manufacture Year=2014, price=365000
id =8631, brand=Maruti, model=Celerio, Manufacture Year=2014, price=360000
id =8632, brand=Hyundai, model=i20, Manufacture Year=2012, price=315000
id =8636, brand=Maruti, model=Wagon R, Manufacture Year=2016, price=345000
id =8637, brand=Maruti, model=Wagon R, Manufacture Year=2016, price=345000
id =8638, brand=Hyundai, model=Grand i10, Manufacture Year=2017, price=450000
id =8639, brand=Maruti, model=Alto K10, Manufacture Year=2016, price=325000
id =8642, brand=Maruti, model=Wagon R, Manufacture Year=2016, price=399000
id =8643, brand=Hyundai, model=Grand i10, Manufacture Year=2016, price=550000
id =8645, brand=Nissan, model=Micra, Manufacture Year=2015, price=350000
id =8646, brand=Hyundai, model=i20, Manufacture Year=2014, price=495000
id =8647, brand=Hyundai, model=i20, Manufacture Year=2016, price=578000
